midwinter,Noun
might,Verb (usu participle) or Noun
mightn(|)t,Unknown
mile,Noun or Adverb
miles,Unknown
milk,Noun or Verb (usu participle) or Verb (intransitive) or Verb (transitive)
milked,Unknown
milking,Unknown
milks,Unknown
milky,Adjective
mill,Noun or Verb (usu participle) or Verb (transitive)
million,Noun or Definite Article
millions,Unknown
millionth,Noun or Adjective
mills,Unknown
min,Noun
mind,Noun or Verb (usu participle) or Verb (transitive)
minded,Adjective
mindful,Adjective
mindfulness,Noun
minding,Unknown
mindless,Adjective
mindlessness,Noun
minds,Unknown
mine,Pronoun or Definite Article or Noun or Verb (usu participle)
mined,Verb (usu participle)
miner,Noun
miners,Unknown
mines,Unknown
minimums,Unknown
mining,Noun
minister,Noun or Verb (intransitive) or Verb (transitive)
ministers,Unknown
mins,Unknown
minus,Preposition or Adjective or Noun
minute,Noun or Verb (transitive) or Adjective
minutes,Plural Noun
mirror,Noun or Verb (transitive)
mirrored,Unknown
mirroring,Unknown
mirrors,Unknown
misfire,Verb (intransitive) or Noun
misfired,Unknown
misfires,Unknown
misfiring,Unknown
misjudge,Verb (usu participle)
misjudged,Unknown
misjudgement,Unknown
misjudgements,Unknown
misjudges,Unknown
misjudging,Unknown
mislead,Verb (usu participle)
misleading,Adjective
misleadingly,Unknown
misled,Unknown
mismanaged,Verb (transitive) or Verb (intransitive)
mismanagement,Noun
mismanages,Unknown
mismanaging,Verb (transitive) or Verb (intransitive)
mismatch,Verb (usu participle) or Noun
mismatched,Unknown
mismatches,Unknown
miss,Verb (usu participle) or Verb (transitive) or Noun
missed,Unknown
misses,Plural Noun
missing,Adjective
misspelt,Unknown
mistake,Noun or Verb (usu participle)
mistaken,Adjective
mistakenly,Adverb
mistakes,Unknown
mistaking,Verb (usu participle)
Mister,Noun
misunderstand,Verb (usu participle)
misunderstanding,Noun
misunderstandings,Unknown
misunderstands,Unknown
misunderstood,Adjective
misuse,Noun or Verb (transitive)
misused,Verb (usu participle)
misuses,Unknown
misusing,Verb (usu participle)
mix,Verb (transitive) or Noun or Verb (intransitive)
mixed,Adjective
mixes,Unknown
mixing,Verb (usu participle)
model,Noun or Verb (usu participle)
modeled,Unknown
modeling,Noun
modelled,Unknown
modelling,Verb (usu participle)
models,Unknown
modern,Adjective or Noun
modernisation,Noun
modernise,Verb (transitive) or Verb (intransitive)
modernised,Verb (transitive) or Verb (intransitive)
modernising,Verb (transitive) or Verb (intransitive)
modernity,Noun
modernization,Noun
modernize,Verb (transitive) or Verb (intransitive)
modernized,Verb (usu participle)
modernizing,Verb (usu participle)
mom,Noun
moment,Noun
momentary,Adjective
moments,Unknown
mommies,Unknown
mommy,Noun
Mon,Noun
Monday,Noun
Mondays,Adverb
money,Noun
monitor,Noun or Verb (usu participle) or Verb (transitive)
month,Noun
monthly,Adjective or Adverb or Noun
months,Unknown
moon,Noun or Verb (usu participle)
moonlight,Noun or Verb (usu participle)
moonlit,Adjective
moons,Unknown
moral,Adjective or Noun
morality,Noun
morally,Unknown
morals,Unknown
more,Definite Article or Adverb
morning,Noun
mornings,Adverb
mortgage,Noun or Verb (transitive)
mortgaged,Unknown
mortgages,Unknown
mortgaging,Unknown
most,Definite Article or Adverb
mostly,Adverb
mother,Noun or Verb (transitive)
motherhood,Noun
motherly,Adjective
mothers,Unknown
motion,Noun or Verb (usu participle)
motioned,Unknown
motioning,Unknown
motionless,Adjective
motions,Unknown
motor,Noun or Adjective or Verb (intransitive) or Verb (transitive)
motorist,Noun
motorists,Unknown
motors,Unknown
motorway,Noun
motorways,Unknown
mountain,Noun
mountaineer,Noun or Verb (intransitive)
mountaineering,Noun
mountaineers,Unknown
mountainous,Adjective
mountains,Unknown
mountainside,Noun
mouth,Noun or Verb (usu participle) or Verb (transitive) or Verb (intransitive)
mouthed,Unknown
mouthful,Noun
mouths,Unknown
movable,Adjective or Noun
move,Verb (usu participle) or Noun or Verb (intransitive) or Verb (transitive)
moveable,Adjective or Noun
moved,Verb (usu participle)
movement,Noun
movements,Unknown
mover,Noun
movers,Unknown
moves,Unknown
moving,Adjective
Mr,Noun
Mrs,Noun
much,Definite Article or Adverb or Adjective
multiplication,Noun
multiplied,Verb (usu participle)
multiplier,Noun
multipliers,Unknown
multiplies,Unknown
multiply,Verb (usu participle) or Verb (transitive) or Verb (intransitive)
multiplying,Verb (usu participle)
mum,Noun or Adjective or Verb (usu participle)
mummy,Noun
mums,Unknown
murder,Noun or Verb (usu participle)
murdered,Unknown
murderer,Noun
murderers,Unknown
murdering,Unknown
murderous,Adjective
murderously,Adverb
murders,Unknown
muscle,Noun or Verb (intransitive)
muscles,Unknown
music,Noun
musical,Adjective or Noun
musically,Adverb
musicals,Unknown
musician,Noun
musicians,Unknown
must,Verb (usu participle) or Noun
mustn(|)t,Unknown
my,Definite Article or Interjection
myself,Pronoun
nail,Noun or Verb (transitive)
nails,Unknown
name,Noun or Verb (transitive)
named,Noun or Verb (usu participle)
nameless,Adjective
namely,Adverb
names,Unknown
naming,Noun or Verb (usu participle)
narrow,Adjective or Verb (usu participle) or Noun
narrowed,Unknown
narrower,Unknown
narrowest,Unknown
narrowing,Unknown
narrowly,Adverb
narrowness,Noun
narrows,Plural Noun
nastier,Adjective
nastiest,Adjective
nastily,Adverb
nastiness,Noun
nasty,Adjective
nation,Noun
national,Adjective or Noun
nationally,Adverb
nations,Unknown
nationwide,Adjective
natural,Adjective or Noun
naturally,Adverb
nature,Noun
natures,Unknown
naughtier,Adjective
naughtiest,Adjective
naughtily,Adverb
naughtiness,Noun
naughty,Adjective or Noun
near,Preposition or Adverb or Verb (usu participle) or Noun
nearby,Adjective or Adverb
nearer,Unknown
nearest,Unknown
nearly,Adverb
necessarily,Adverb
necessary,Adjective
neck,Noun or Verb (intransitive)
necks,Unknown
need,Verb (usu participle) or Verb (transitive) or Noun
needed,Unknown
needing,Unknown
needless,Adjective
needlessly,Unknown
needn(|)t,Unknown
needs,Adverb
negativity,Noun
negotiate,Verb (usu participle) or Verb (transitive)
negotiated,Unknown
negotiates,Unknown
negotiating,Unknown
negotiation,Noun
negotiations,Unknown
negotiator,Noun
negotiators,Unknown
neighbor,Noun
neighborhood,Noun
neighborhoods,Unknown
neighboring,Unknown
neighbors,Unknown
neighbour,Noun or Verb (usu participle)
neighbourhood,Noun
neighbourhoods,Unknown
neighbouring,Unknown
neighbours,Unknown
neither,Definite Article or Conjunction or Adverb
nerve,Noun or Verb (transitive)
nerves,Plural Noun
net,Noun or Verb (usu participle) or Adjective
nets,Unknown
never,Adverb or Interjection
new,Adjective or Adverb
newer,Unknown
newest,Unknown
newly,Adverb
newness,Noun
news,Noun
newspaper,Noun
newspapers,Unknown
next,Adjective or Adverb or Preposition
nice,Adjective
nicely,Adverb
nicer,Adjective
nicest,Adjective
night,Noun
nightly,Adjective or Adverb
nights,Adverb
nil,Noun
nine,Noun or Definite Article
nines,Unknown
nineteen,Noun or Definite Article
nineteenth,Adjective or Noun
nineties,Plural Noun
ninetieth,Adjective or Noun
ninety,Noun or Definite Article
ninth,Adjective or Noun or Adverb
no,Adverb or Noun or Definite Article
nobody,Pronoun or Noun
noise,Noun or Verb (transitive) or Verb (intransitive)
noises,Unknown
noisier,Adjective
noisily,Adverb
noisy,Adjective
nonadjustable,Adjective
nondemocratic,Adjective
none,Pronoun or Noun
nonexistent,Adjective
nonmetallic,Adjective
nonobligatory,Adjective
nonobservant,Adjective
nonpolitical,Adjective
nonresistant,Adjective
nonscheduled,Adjective
nonsmoking,Adjective
nontaxable,Adjective or Noun
nonviolent,Unknown
noone,Unknown
nor,Conjunction
north,Noun or Adjective or Adverb
northeast,Noun or Adjective or Adverb
northeastern,Adjective
northerly,Adjective or Adverb or Noun
northern,Adjective
northward,Adjective or Adverb or Noun
northwards,Adverb
northwest,Noun or Adjective or Adverb
northwestern,Unknown
nos,Noun
nose,Noun or Verb (transitive) or Verb (intransitive)
noses,Unknown
not,Adverb
notable,Adjective or Noun
notably,Adverb
note,Noun or Verb (transitive)
noted,Adjective
notes,Plural Noun
nothing,Pronoun or Adverb or Noun
nothingness,Noun
notice,Noun or Verb (usu participle) or Verb (transitive)
noticeable,Adjective
noticeably,Unknown
noticed,Verb (usu participle)
notices,Unknown
noting,Verb (usu participle)
nought,Noun
noughts,Unknown
now,Adverb or Conjunction or Noun
nowadays,Adverb
nowhere,Adverb or Noun
nt,Noun
number,Noun or Verb (usu participle)
numbered,Unknown
numbering,Unknown
numberless,Adjective
numbers,Unknown
nurse,Noun or Verb (usu participle)
nursed,Unknown
nurseries,Plural Noun
nursery,Noun
nurses,Unknown
nursing,Unknown
object,Noun or Verb (transitive) or Verb (intransitive)
objected,Unknown
objecting,Unknown
objection,Noun
objectionable,Adjective
objectionably,Adverb
objections,Unknown
objector,Noun
objectors,Unknown
objects,Unknown
obligate,Verb (usu participle) or Adjective
obligation,Noun
obligations,Unknown
obligatorily,Adverb
obligatory,Adjective
oblige,Verb (transitive)
obliged,Verb (usu participle)
obliges,Unknown
obliging,Adjective
obligingly,Adverb
observable,Adjective
observant,Adjective
observantly,Adverb
observation,Noun
observational,Unknown
observations,Unknown
observatory,Noun
observe,Verb (transitive)
observed,Verb (usu participle)
observer,Noun
observers,Unknown
observes,Unknown
observing,Verb (usu participle)
occasion,Noun or Verb (transitive)
occasional,Adjective
occasionally,Adverb
occasions,Plural Noun
odder,Unknown
oddest,Unknown
oddly,Adverb
of,Preposition
off,Preposition or Adverb or Adjective or Noun
offence,Noun
offences,Unknown
offense,Noun
offenses,Unknown
offensive,Adjective or Noun
offensively,Adverb
offensiveness,Noun
offer,Verb (usu participle) or Verb (intransitive) or Noun or Verb (transitive)
offered,Unknown
offering,Noun
offerings,Unknown
offers,Unknown
office,Noun
officer,Noun or Verb (transitive)
officers,Unknown
offices,Unknown
official,Adjective or Noun
officially,Adverb
officials,Unknown
often,Adverb or Adjective
oil,Noun or Verb (transitive)
oiled,Unknown
oiliness,Noun
oils,Unknown
oily,Adjective
okay,Adjective or Adverb or Verb (transitive) or Noun
old,Adjective or Noun
olden,Adjective
older,Adjective
oldest,Adjective
on,Preposition or Adverb or Adjective or Noun
once,Adverb or Conjunction or Noun
one,Definite Article or Pronoun or Noun
ones,Unknown
only,Adjective or Adverb
onto,Preposition
op,Noun
open,Adjective or Verb (usu participle) or Verb (intransitive) or Verb (transitive) or Noun
opened,Unknown
opening,Noun
openings,Unknown
openly,Unknown
openness,Unknown
opens,Unknown
operate,Verb (usu participle) or Verb (transitive) or Verb (intransitive)
operated,Unknown
operates,Unknown
operating,Unknown
operation,Noun
operational,Adjective
operations,Unknown
operator,Noun
operators,Unknown
opinion,Noun
opinionated,Adjective
opinions,Unknown
opportunities,Plural Noun
opportunity,Noun
oppose,Verb (transitive) or Verb (intransitive)
opposed,Unknown
opposes,Unknown
opposing,Unknown
opposite,Adjective or Noun or Preposition or Adverb
opposites,Unknown
opposition,Noun
or,Noun or Adjective
orange,Noun or Adjective
oranges,Unknown
order,Noun or Verb (transitive) or Interjection
ordered,Unknown
ordering,Unknown
orderliness,Unknown
orderly,Adjective or Adverb or Noun
orders,Unknown
ordinarily,Adverb
ordinary,Adjective or Noun
organisation,Unknown
organisational,Adjective
organisationally,Adverb
organisations,Unknown
organise,Verb (transitive) or Verb (intransitive)
organised,Verb (transitive) or Verb (intransitive)
organiser,Unknown
organisers,Unknown
organises,Unknown
organising,Verb (transitive) or Verb (intransitive)
organization,Noun
organizational,Adjective
organizationally,Adverb
organizations,Unknown
organize,Verb (usu participle) or Verb (transitive) or Verb (intransitive)
organized,Verb (usu participle)
organizer,Noun
organizers,Unknown
organizes,Unknown
organizing,Verb (usu participle)
original,Adjective or Noun
originality,Noun
originally,Adverb
originals,Unknown
other,Definite Article or Pronoun or Adverb
others,Unknown
otherwise,Conjunction or Adverb or Adjective or Pronoun
ought,Verb (usu participle) or Noun or Adverb
oughtn(|)t,Unknown
our,Definite Article
ours,Pronoun
ourselves,Pronoun
out,Adverb or Preposition or Interjection or Noun or Verb (transitive) or Verb (intransitive)
outbreak,Noun
outbreaks,Unknown
outdoor,Adjective
outdoors,Adverb or Noun
outer,Adjective or Noun
outside,Preposition or Adjective or Adverb or Noun
outsider,Noun
outsiders,Unknown
outward,Adjective or Adverb or Noun
outwardly,Adverb
outwards,Adverb
over,Preposition or Adverb or Adjective or Noun
owe,Verb (usu participle) or Verb (intransitive)
owed,Verb (usu participle)
owes,Unknown
owing,Adjective or Verb (usu participle)
own,Definite Article or Verb (transitive)
owned,Unknown
owner,Noun
owners,Unknown
ownership,Noun
owning,Unknown
owns,Unknown
pack,Noun or Verb (transitive) or Verb (intransitive) or Verb (usu participle)
package,Noun or Verb (transitive)
packaged,Verb (usu participle)
packages,Unknown
packaging,Noun
packed,Unknown
packet,Noun or Verb (transitive)
packets,Unknown
packing,Noun
packs,Unknown
pad,Noun or Verb (usu participle) or Verb (transitive)
padded,Unknown
pads,Unknown
page,Noun or Verb (transitive)
pages,Unknown
paid,Verb (usu participle)
pain,Noun or Verb (transitive)
pained,Adjective
painful,Adjective
painfully,Adverb
paining,Unknown
painkiller,Noun
painkillers,Unknown
painless,Adjective
painlessly,Unknown
painlessness,Unknown
pains,Plural Noun
paint,Noun or Verb (usu participle) or Verb (transitive)
painted,Adjective
painting,Noun
paintings,Unknown
paints,Unknown
pair,Noun or Verb (usu participle)
pairs,Plural Noun
paper,Noun or Adjective or Verb (usu participle) or Verb (transitive)
papers,Unknown
pardon,Verb (transitive) or Noun or Interjection
pardonable,Adjective
pardoned,Unknown
pardoning,Unknown
pardons,Unknown
parent,Noun
parental,Adjective
parents,Unknown
parish,Noun
parishes,Unknown
park,Noun or Verb (usu participle) or Verb (transitive)
parked,Unknown
parking,Noun
parks,Unknown
parliament,Noun
parliamentary,Adjective
parliaments,Unknown
part,Noun or Adverb or Verb (usu participle) or Verb (intransitive) or Verb (transitive)
parted,Adjective
partial,Adjective or Noun
partially,Unknown
particular,Adjective or Noun
particularly,Adverb
particulars,Unknown
parties,Unknown
partly,Adverb
partnered,Unknown
partnership,Noun
parts,Plural Noun
party,Noun or Adjective
pass,Adjective or Verb (usu participle) or Verb (transitive) or Verb (intransitive) or Noun or Interjection
passed,Adjective
passes,Unknown
passing,Adjective or Adverb or Noun
past,Adjective or Noun or Adverb or Preposition
pat,Verb (usu participle) or Verb (transitive) or Verb (intransitive) or Noun or Adverb or Adjective
patch,Noun or Verb (transitive)
patched,Unknown
patches,Unknown
patching,Unknown
path,Noun
paths,Unknown
patience,Noun
patient,Adjective or Noun
patiently,Adverb
patients,Unknown
pats,Unknown
patted,Verb (usu participle)
pattern,Noun or Verb (usu participle)
patterned,Unknown
patterns,Unknown
patting,Verb (usu participle)
pay,Verb (usu participle) or Verb (transitive) or Verb (intransitive) or Noun
payable,Adjective
payer,Noun
payers,Unknown
paying,Verb (transitive)
payment,Noun
payments,Unknown
pays,Unknown
peace,Noun or Verb (intransitive)
peaceable,Adjective
peaceful,Adjective
peacefully,Adverb
pen,Noun or Verb (usu participle)
pencil,Noun or Verb (usu participle) or Verb (transitive)
pencils,Unknown
pennies,Plural Noun
penniless,Adjective
penny,Noun
pens,Unknown
pension,Noun or Verb (transitive)
pensioner,Noun
pensioners,Unknown
pensions,Unknown
people,Noun or Verb (transitive)
perfect,Adjective or Noun or Verb (usu participle) or Verb (transitive)
perfected,Unknown
perfecting,Unknown
perfection,Noun
perfectionist,Noun or Adjective
perfectionists,Unknown
perfectly,Adverb
perfects,Unknown
perform,Verb (usu participle) or Verb (transitive) or Verb (intransitive)
performance,Noun
performances,Unknown
performed,Unknown
performer,Noun
performers,Unknown
performing,Adjective
performs,Unknown
perhaps,Adverb
permanence,Noun
permanences,Unknown
permanency,Noun
permanent,Adjective
permanently,Adverb
permissible,Adjective
permission,Noun
permit,Verb (usu participle) or Verb (transitive) or Noun
permits,Unknown
permitted,Verb (usu participle)
permitting,Verb (usu participle)
person,Noun
personal,Adjective or Noun
personally,Adverb
persons,Adjective
persuade,Verb (transitive)
persuaded,Unknown
persuades,Unknown
persuading,Unknown
persuasion,Noun
persuasions,Unknown
persuasive,Adjective
persuasively,Adverb
petrol,Noun
phone,Noun or Verb (usu participle)
phoned,Unknown
phones,Unknown
phoning,Unknown
photo,Noun
photograph,Noun or Verb (usu participle)
photographed,Unknown
photographer,Noun
photographers,Unknown
photographing,Unknown
photographs,Unknown
photography,Noun
photos,Plural Noun
pick,Verb (usu participle) or Noun or Verb (transitive)
picked,Adjective
picking,Unknown
picks,Unknown
picture,Noun or Verb (transitive)
pictured,Verb (usu participle)
pictures,Unknown
pie,Noun
piece,Noun or Verb (transitive)
pieces,Unknown
pies,Unknown
pig,Noun or Verb (usu participle)
pigs,Unknown
pile,Noun or Verb (usu participle) or Verb (intransitive) or Verb (transitive)
piled,Adjective or Verb (usu participle)
piles,Plural Noun
pin,Noun or Verb (usu participle) or Verb (transitive)
pink,Noun or Adjective or Verb (intransitive) or Verb (transitive)
pinks,Unknown
pinned,Verb (usu participle)
pinning,Verb (usu participle)
pins,Unknown
pint,Noun
pints,Unknown
pipe,Noun or Verb (usu participle) or Verb (transitive)
piped,Unknown
pipes,Unknown
piping,Noun or Adjective
pit,Noun or Verb (usu participle)
pitch,Verb (usu participle) or Verb (transitive) or Noun or Verb (intransitive)
pitched,Unknown
pitches,Unknown
pitching,Noun
place,Noun or Verb (usu participle) or Verb (intransitive)
placed,Verb (usu participle)
places,Unknown
plain,Adjective or Noun or Adverb or Verb (usu participle)
plainer,Unknown
plainest,Unknown
plainly,Adverb
plan,Noun or Verb (usu participle)
planned,Verb (usu participle)
planning,Verb (usu participle)
plans,Unknown
plant,Noun or Verb (transitive)
planted,Unknown
planting,Unknown
plants,Unknown
plastic,Noun or Adjective
plastics,Adjective
plate,Noun or Verb (transitive)
plates,Unknown
play,Verb (usu participle) or Verb (transitive) or Verb (intransitive) or Noun
played,Unknown
player,Noun
players,Unknown
playful,Adjective
playfully,Adverb
playfulness,Noun
playing,Unknown
plays,Unknown
pleasant,Adjective
pleasantly,Unknown
pleasantness,Noun
please,Verb (usu participle) or Adverb
pleased,Unknown
pleases,Unknown
pleasing,Adjective
pleasurable,Adjective
pleasurably,Adverb
pleasure,Noun or Verb (usu participle)
pleasures,Unknown
plentiful,Adjective
plenty,Noun or Definite Article or Adverb
plug,Noun or Verb (usu participle)
plugged,Verb (usu participle)
plugging,Verb (usu participle)
plugs,Unknown
pocket,Noun or Verb (transitive)
pockets,Unknown
poem,Noun
poems,Unknown
point,Noun or Verb (transitive) or Verb (usu participle) or Verb (intransitive)
pointed,Adjective
pointing,Noun
pointless,Adjective
pointlessly,Adverb
points,Unknown
police,Noun or Verb (transitive)
policeman,Noun
policemen,Plural Noun
policewoman,Noun
policewomen,Plural Noun
policy,Noun
polish,Verb (usu participle) or Verb (transitive) or Noun
polished,Adjective
polishes,Unknown
polishing,Unknown
political,Adjective
politically,Unknown
politician,Noun
politicians,Unknown
politicisation,Unknown
politicise,Verb (transitive) or Verb (intransitive)
politicised,Verb (transitive) or Verb (intransitive)
politicises,Unknown
politicising,Verb (transitive) or Verb (intransitive)
politicization,Unknown
politicize,Verb (transitive) or Verb (intransitive)
politicized,Verb (usu participle)
politicizes,Unknown
politicizing,Verb (usu participle)
poll,Noun or Verb (usu participle)
polled,Adjective
polling,Unknown
polls,Unknown
pool,Noun or Verb (transitive)
pooled,Unknown
pooling,Unknown
pools,Plural Noun
poor,Adjective
poorer,Unknown
poorest,Unknown
poorly,Adverb or Adjective
pop,Verb (usu participle) or Verb (intransitive) or Verb (transitive) or Noun or Adverb or Interjection or Adjective
popped,Unknown
popping,Unknown
pops,Adjective
popular,Adjective
popularisation,Noun
popularisations,Unknown
popularise,Verb (transitive)
popularised,Verb (transitive)
populariser,Noun
popularisers,Unknown
popularising,Verb (transitive)
popularity,Noun
popularization,Noun
popularizations,Unknown
popularize,Verb (transitive)
popularized,Unknown
popularizer,Noun
popularizers,Unknown
popularizing,Unknown
popularly,Adverb
populate,Verb (transitive)
populated,Unknown
populates,Unknown
populating,Unknown
population,Noun
populations,Unknown
position,Noun or Verb (transitive)
positions,Unknown
possibilities,Plural Noun
possibility,Noun
possible,Adjective or Noun
possibles,Unknown
possibly,Adverb
post,Noun or Verb (transitive) or Verb (intransitive) or Adverb
postage,Noun
postages,Unknown
postal,Adjective
posts,Unknown
pot,Noun or Verb (usu participle)
potato,Noun
potatoes,Plural Noun
pots,Unknown
pound,Verb (usu participle) or Verb (transitive) or Verb (intransitive) or Noun
pounds,Unknown
pour,Verb (usu participle) or Verb (transitive) or Verb (intransitive) or Noun
poured,Unknown
pouring,Unknown
pours,Unknown
power,Noun or Verb (transitive) or Verb (intransitive)
powered,Adjective
powerful,Adjective or Adverb
powerfully,Adverb
powerless,Adjective
powers,Unknown
pp,Noun
practical,Adjective
practicalities,Unknown
practicality,Noun
practically,Adverb
practice,Noun or Verb (usu participle)
practiced,Verb (usu participle)
practices,Unknown
practicing,Verb (usu participle)
practise,Verb (usu participle) or Verb (transitive)
practised,Adjective
practises,Unknown
practising,Unknown
pray,Verb (usu participle) or Verb (transitive) or Interjection
prayed,Unknown
prayer,Noun
prayers,Unknown
praying,Unknown
prays,Unknown
pre,Unknown
prebuilt,Unknown
prefer,Verb (usu participle) or Verb (transitive)
preferable,Adjective
preferably,Adverb
preference,Noun
preferences,Unknown
preferential,Adjective
preferred,Verb (transitive)
preferring,Verb (transitive)
prefers,Unknown
pregnancy,Noun
pregnant,Adjective
preheat,Verb (transitive)
preheated,Unknown
preheating,Unknown
preheats,Unknown
prep,Noun
preparation,Noun
preparations,Unknown
preparatory,Adjective
prepare,Verb (usu participle) or Verb (transitive)
prepared,Adjective
preparedness,Noun
prepares,Unknown
preparing,Verb (usu participle)
preschool,Adjective or Noun
preschools,Unknown
present,Adjective or Noun or Verb (usu participle) or Verb (transitive)
presentable,Adjective
presentation,Noun
presentations,Unknown
presented,Unknown
presenter,Unknown
presenters,Unknown
presenting,Unknown
presents,Plural Noun
press,Verb (usu participle) or Verb (transitive) or Noun or Verb (intransitive)
pressed,Unknown
presses,Unknown
pressing,Adjective or Noun
pressure,Noun or Verb (transitive)
pressured,Verb (usu participle)
pressures,Unknown
pressuring,Verb (usu participle)
pressurise,Unknown
pressurised,Unknown
pressurising,Unknown
pressurize,Verb (transitive)
pressurized,Verb (transitive)
pressurizing,Verb (transitive)
pretence,Noun
pretend,Verb (usu participle) or Verb (transitive) or Verb (intransitive)
pretended,Adjective
pretending,Unknown
pretends,Unknown
pretreatment,Unknown
prettier,Adjective
prettiest,Adjective
pretty,Adjective or Noun or Adverb
prevent,Verb (transitive) or Verb (intransitive)
preventable,Unknown
preventative,Unknown
prevented,Unknown
preventing,Unknown
prevention,Noun
preventive,Adjective or Noun
prevents,Unknown
price,Noun or Verb (transitive)
priced,Verb (usu participle)
priceless,Adjective
prices,Unknown
pricing,Verb (usu participle)
primed,Unknown
primes,Unknown
priming,Noun
print,Verb (usu participle) or Verb (transitive) or Noun
printed,Unknown
printing,Noun
prints,Unknown
prison,Noun
prisoner,Noun
prisoners,Unknown
prisons,Unknown
private,Adjective or Noun
privately,Adverb
prize,Noun or Verb (transitive) or Verb (usu participle)
prized,Verb (usu participle) or Verb (transitive)
prizes,Unknown
probability,Noun
probable,Adjective or Noun
probably,Adverb
problem,Noun
problematic,Adjective
problems,Unknown
produce,Verb (usu participle) or Verb (transitive) or Noun
produced,Verb (usu participle)
producer,Noun
producers,Unknown
produces,Unknown
producing,Verb (usu participle)
product,Noun
production,Noun
productions,Unknown
productive,Adjective
productively,Adverb
productivity,Noun
products,Unknown
profit,Noun or Verb (usu participle)
profitability,Noun
profitable,Adjective
profitably,Adverb
profited,Unknown
profiting,Unknown
profitless,Unknown
profits,Unknown
program,Noun or Verb (usu participle)
programed,Verb (usu participle)
programing,Verb (usu participle)
programmable,Adjective
programme,Noun or Verb (usu participle)
programmed,Verb (usu participle)
programmer,Noun
programmers,Unknown
programmes,Unknown
programming,Verb (usu participle)
programs,Unknown
progress,Noun or Verb (usu participle) or Verb (intransitive)
progressed,Unknown
progresses,Unknown
progressing,Unknown
progression,Noun
progressions,Unknown
progressive,Adjective or Noun
progressively,Adverb
promise,Verb (usu participle) or Verb (transitive) or Noun
promised,Verb (usu participle)
promises,Unknown
promising,Adjective
promotional,Adjective
proper,Adjective or Adverb or Noun
properly,Adverb
properties,Plural Noun
property,Noun
proportionality,Noun
proportioned,Adjective
proposal,Noun
proposals,Unknown
propose,Verb (usu participle) or Verb (transitive) or Verb (intransitive)
proposed,Unknown
proposes,Unknown
proposing,Unknown
prospected,Unknown
prospecting,Unknown
prospector,Noun
prospectors,Unknown
protect,Verb (transitive)
protected,Unknown
protecting,Adjective
protection,Noun
protective,Adjective or Noun
protectively,Adverb
protects,Unknown
proud,Adjective or Adverb
prouder,Unknown
proudest,Unknown
proudly,Adverb
prove,Verb (usu participle) or Verb (intransitive)
proved,Unknown
proven,Verb (usu participle) or Adjective
proves,Unknown
provide,Verb (usu participle) or Verb (intransitive)
provided,Conjunction
provides,Unknown
providing,Conjunction
proving,Verb (transitive) or Verb (intransitive)
pub,Noun or Verb (usu participle)
public,Adjective or Noun
publicity,Noun
publicly,Adverb
pubs,Unknown
pudding,Noun
puddings,Unknown
pull,Verb (usu participle) or Verb (intransitive) or Noun
pulled,Unknown
pulling,Unknown
pulls,Unknown
pump,Noun or Verb (usu participle) or Verb (transitive) or Verb (intransitive)
pumped,Unknown
pumping,Noun
pumps,Unknown
pupil,Noun
pupils,Unknown
pure,Adjective
purely,Adverb
purest,Adjective
purity,Noun
purpose,Noun or Verb (transitive)
purposeful,Adjective
purposefully,Unknown
purposely,Adverb
purposes,Unknown
push,Verb (usu participle) or Verb (transitive) or Verb (intransitive) or Noun
pushed,Adjective
pushes,Unknown
pushing,Adjective or Adverb
put,Verb (usu participle) or Noun
puts,Unknown
putting,Verb (usu participle)
qualification,Noun
qualifications,Unknown
qualified,Adjective
qualifier,Noun
qualifiers,Unknown
qualifies,Unknown
qualify,Verb (usu participle) or Verb (transitive) or Verb (intransitive)
qualifying,Verb (usu participle)
qualities,Unknown
quality,Noun
quarter,Noun or Verb (transitive) or Verb (intransitive) or Adjective
quarterly,Adjective or Noun or Adverb
quarters,Plural Noun
queen,Noun or Verb (usu participle) or Verb (transitive) or Verb (intransitive)
queens,Unknown
question,Noun or Verb (usu participle)
questionable,Adjective
questionably,Adverb
questioned,Unknown
questioning,Adjective
questioningly,Adverb
questions,Unknown
quick,Adjective or Noun or Adverb or Interjection
quicker,Unknown
quickest,Unknown
quickly,Adverb
quickness,Noun
quiet,Adjective or Noun or Verb (usu participle)
quieten,Verb (usu participle) or Verb (transitive)
quietened,Unknown
quietens,Unknown
quieter,Noun
quietest,Unknown
quietly,Adverb
quietness,Noun
quite,Adverb
race,Noun or Verb (usu participle)
racecourse,Noun
raced,Verb (usu participle)
races,Plural Noun
racing,Adjective or Noun
radio,Noun or Verb (usu participle)
radios,Unknown
rail,Noun or Verb (transitive) or Verb (intransitive)
railroad,Noun or Verb (transitive)
railroads,Unknown
rails,Unknown
railway,Noun
railways,Unknown
rain,Noun or Verb (intransitive) or Verb (transitive)
raindrop,Noun
raindrops,Unknown
rained,Unknown
raining,Unknown
rains,Plural Noun
rainy,Adjective
raise,Verb (usu participle) or Noun
raised,Adjective or Verb (usu participle)
raises,Unknown
raising,Noun
ran,Verb (usu participle)
rang,Verb (usu participle)
rare,Adjective
rarely,Adverb
rarer,Adjective
rarest,Adjective
rarity,Noun
rate,Noun or Verb (usu participle) or Verb (transitive)
rated,Verb (usu participle)
rates,Plural Noun
rather,Adverb
rating,Noun
ratings,Unknown
